TITLE = "08hz_0001"
VARIABLES = "x [mm]", "y [mm]", "Velocity u [m/s]", "Velocity v [m/s]", "isValid", "filter length"
ZONE T="Frame 0", I=257, J=150, F=POINT
38.2915 23.1359 0.379928 0.00966141 1 31
39.1251 23.1359 0.379931 0.00966078 1 31
39.9587 23.1359 0.379934 0.00966 1 31
40.7923 23.1359 0.379936 0.00965964 1 31
41.6259 23.1359 0.379937 0.00965914 1 31
42.4596 23.1359 0.379938 0.00965819 1 31
43.2932 23.1359 0.379938 0.0096581 1 31
44.1268 23.1359 0.379937 0.009658 1 31
44.9604 23.1359 0.379935 0.00965757 1 31
45.794 23.1359 0.379931 0.0096573 1 31
46.6276 23.1359 0.379926 0.0096565 1 31
47.4613 23.1359 0.379921 0.00965543 1 31
48.2949 23.1359 0.379914 0.00965393 1 31
49.1285 23.1359 0.379908 0.00965319 1 31
49.9621 23.1359 0.379901 0.00965267 1 31
50.7957 23.1359 0.379896 0.00965235 1 31
51.6294 23.1359 0.379891 0.00965214 1 31
52.463 23.1359 0.379885 0.00965142 1 31
53.2966 23.1359 0.379879 0.00965128 1 31
54.1302 23.1359 0.379871 0.00965099 1 31
54.9638 23.1359 0.379862 0.00965011 1 31
55.7975 23.1359 0.379852 0.00964859 1 31
56.6311 23.1359 0.379841 0.00964674 1 31
57.4647 23.1359 0.379829 0.00964475 1 31
58.2983 23.1359 0.379817 0.00964313 1 31
59.1319 23.1359 0.379806 0.00964138 1 31
59.9656 23.1359 0.379795 0.00963907 1 31
60.7992 23.1359 0.379784 0.00963665 1 31
61.6328 23.1359 0.379774 0.00963411 1 31
62.4664 23.1359 0.379764 0.0096312 1 31
63.3 23.1359 0.379754 0.00962879 1 31
64.1336 23.1359 0.379746 0.00962609 1 31
64.9673 23.1359 0.37974 0.00962296 1 31
65.8009 23.1359 0.379734 0.00962038 1 31
66.6345 23.1359 0.379729 0.00961715 1 31
67.4681 23.1359 0.379726 0.00961402 1 31
68.3017 23.1359 0.379722 0.00961109 1 31
69.1354 23.1359 0.37972 0.00960787 1 31
69.969 23.1359 0.379719 0.00960453 1 31
70.8026 23.1359 0.379721 0.00960136 1 31
71.6362 23.1359 0.379725 0.00959859 1 31
72.4698 23.1359 0.379732 0.00959667 1 31
73.3035 23.1359 0.379742 0.00959472 1 31
74.1371 23.1359 0.379752 0.0095931 1 31
74.9707 23.1359 0.379764 0.00959142 1 31
75.8043 23.1359 0.379778 0.00958967 1 31
76.6379 23.1359 0.379794 0.00958773 1 31
77.4716 23.1359 0.379813 0.00958577 1 31
78.3052 23.1359 0.379834 0.009584 1 31
79.1388 23.1359 0.379857 0.0095823 1 31
79.9724 23.1359 0.379883 0.00958139 1 31
80.806 23.1359 0.37991 0.00958136 1 31
81.6397 23.1359 0.37994 0.00958198 1 31
82.4733 23.1359 0.379971 0.00958342 1 31
83.3069 23.1359 0.380004 0.00958588 1 31
84.1405 23.1359 0.380038 0.00958881 1 31
84.9741 23.1359 0.380073 0.00959186 1 31
85.8077 23.1359 0.380108 0.00959565 1 31
86.6414 23.1359 0.380146 0.0096007 1 31
87.475 23.1359 0.380184 0.00960438 1 31
88.3086 23.1359 0.380223 0.00960794 1 31
89.1422 23.1359 0.380264 0.00961136 1 31
89.9758 23.1359 0.380306 0.0096152 1 31
90.8095 23.1359 0.380348 0.00961995 1 31
91.6431 23.1359 0.380391 0.00962523 1 31
92.4767 23.1359 0.380435 0.00963133 1 31
93.3103 23.1359 0.38048 0.00963784 1 31
94.1439 23.1359 0.380524 0.00964475 1 31
94.9776 23.1359 0.380568 0.00965237 1 31
95.8112 23.1359 0.380611 0.00966095 1 31
96.6448 23.1359 0.380654 0.0096706 1 31
97.4784 23.1359 0.380696 0.00968184 1 31
98.312 23.1359 0.380739 0.0096948 1 31
99.1457 23.1359 0.380782 0.00970502 1 31
99.9793 23.1359 0 0 0 31
100.813 23.1359 0 0 0 31
101.647 23.1359 0 0 0 31
102.48 23.1359 0 0 0 31
103.314 23.1359 0 0 0 31
104.147 23.1359 0 0 0 31
104.981 23.1359 0 0 0 31
105.815 23.1359 0 0 0 31
106.648 23.1359 0 0 0 31
107.482 23.1359 0 0 0 31
108.315 23.1359 0 0 0 31
109.149 23.1359 0 0 0 31
109.983 23.1359 0 0 0 31
110.816 23.1359 0 0 0 31
-102.59 22.3023 0 0 0 31
-101.757 22.3023 0 0 0 31
-100.923 22.3023 0 0 0 31
-100.089 22.3023 0 0 0 31
-99.2557 22.3023 0 0 0 31
-98.4221 22.3023 0 0 0 31
-97.5885 22.3023 0 0 0 31
-96.7549 22.3023 0 0 0 31
-95.9212 22.3023 0 0 0 31
-95.0876 22.3023 0 0 0 31
-94.254 22.3023 0 0 0 31
-93.4204 22.3023 0 0 0 31
-92.5868 22.3023 0 0 0 31
-91.7531 22.3023 0 0 0 31
-90.9195 22.3023 0 0 0 31
-90.0859 22.3023 0 0 0 31
-89.2523 22.3023 0 0 0 31
-88.4187 22.3023 0.379945 0.00994186 1 31
-87.585 22.3023 0.379878 0.00994323 1 31
-86.7514 22.3023 0.379816 0.00994649 1 31
-85.9178 22.3023 0.379758 0.00995016 1 31
-85.0842 22.3023 0.379705 0.0099514 1 31
-84.2506 22.3023 0.379653 0.00995258 1 31
-83.4169 22.3023 0.379604 0.00995396 1 31
-82.5833 22.3023 0.379557 0.00995566 1 31
-81.7497 22.3023 0.379513 0.00995778 1 31
-80.9161 22.3023 0.379471 0.00995989 1 31
-80.0825 22.3023 0.379433 0.00996163 1 31
-79.2489 22.3023 0.379396 0.00996305 1 31
-78.4152 22.3023 0.379362 0.0099645 1 31
-77.5816 22.3023 0.379328 0.0099659 1 31
-76.748 22.3023 0.379295 0.00996689 1 31
-75.9144 22.3023 0.379263 0.00996727 1 31
-75.0808 22.3023 0.379224 0.00996692 1 31
-74.2471 22.3023 0.379188 0.00996728 1 31
-73.4135 22.3023 0.379155 0.00996733 1 31
-72.5799 22.3023 0.379124 0.00996642 1 31
-71.7463 22.3023 0.379097 0.00996584 1 31
-70.9127 22.3023 0.379074 0.00996489 1 31
-70.079 22.3023 0.379056 0.00996475 1 31
-69.2454 22.3023 0.37904 0.00996399 1 31
-68.4118 22.3023 0.379025 0.00996276 1 31
-67.5782 22.3023 0.379011 0.00996194 1 31
-66.7446 22.3023 0.378998 0.00996053 1 31
-65.9109 22.3023 0.378989 0.00995942 1 31
-65.0773 22.3023 0.378982 0.00995942 1 31
-64.2437 22.3023 0.378978 0.00995904 1 31
-63.4101 22.3023 0.378977 0.00995908 1 31
-62.5765 22.3023 0.378978 0.00996009 1 31
-61.7428 22.3023 0.378982 0.00995962 1 31
-60.9092 22.3023 0.378989 0.00996001 1 31
-60.0756 22.3023 0.378997 0.00996138 1 31
-59.242 22.3023 0.379008 0.00996181 1 31
-58.4084 22.3023 0.379019 0.00996278 1 31
-57.5748 22.3023 0.37903 0.00996359 1 31
-56.7411 22.3023 0.379041 0.0099641 1 31
-55.9075 22.3023 0.379051 0.00996476 1 31
-55.0739 22.3023 0.379062 0.0099656 1 31
-54.2403 22.3023 0.379074 0.00996649 1 31
-53.4067 22.3023 0.379088 0.00996705 1 31
-52.573 22.3023 0.379104 0.00996696 1 31
-51.7394 22.3023 0.379121 0.00996631 1 31
-50.9058 22.3023 0.379139 0.00996586 1 31
-50.0722 22.3023 0.379158 0.00996619 1 31
-49.2386 22.3023 0.379178 0.00996684 1 31
-48.4049 22.3023 0.379196 0.00996792 1 31
-47.5713 22.3023 0.379214 0.0099692 1 31
-46.7377 22.3023 0.37923 0.00997105 1 31
-45.9041 22.3023 0.379245 0.00997259 1 31
-45.0705 22.3023 0.37926 0.00997371 1 31
-44.2368 22.3023 0.379274 0.00997428 1 31
-43.4032 22.3023 0.379287 0.00997481 1 31
-42.5696 22.3023 0.3793 0.00997576 1 31
-41.736 22.3023 0.379314 0.0099763 1 31
-40.9024 22.3023 0.379327 0.00997653 1 31
-40.0688 22.3023 0.379339 0.00997687 1 31
-39.2351 22.3023 0.37935 0.00997729 1 31
-38.4015 22.3023 0.379359 0.00997831 1 31
-37.5679 22.3023 0.379367 0.00997904 1 31
-36.7343 22.3023 0.379373 0.00997937 1 31
-35.9007 22.3023 0.379377 0.00997999 1 31
-35.067 22.3023 0.379379 0.00998042 1 31
-34.2334 22.3023 0.379381 0.00998102 1 31
-33.3998 22.3023 0.379384 0.00998149 1 31
-32.5662 22.3023 0.379388 0.00998136 1 31
-31.7326 22.3023 0.379393 0.00998101 1 31
-30.8989 22.3023 0.379398 0.00997987 1 31
-30.0653 22.3023 0.379403 0.00997889 1 31
-29.2317 22.3023 0.379408 0.00997817 1 31
-28.3981 22.3023 0.379412 0.00997839 1 31
-27.5645 22.3023 0.379415 0.00997924 1 31
-26.7308 22.3023 0.379418 0.00998048 1 31
-25.8972 22.3023 0.37942 0.00998165 1 31
-25.0636 22.3023 0.379423 0.00998282 1 31
-24.23 22.3023 0.379426 0.00998345 1 31
-23.3964 22.3023 0.37943 0.00998403 1 31
-22.5627 22.3023 0.379434 0.00998423 1 31
-21.7291 22.3023 0.37944 0.00998445 1 31
-20.8955 22.3023 0.379448 0.00998441 1 31
-20.0619 22.3023 0.379456 0.00998439 1 31
-19.2283 22.3023 0.379464 0.00998425 1 31
-18.3947 22.3023 0.379472 0.00998349 1 31
-17.561 22.3023 0.379478 0.00998228 1 31
-16.7274 22.3023 0.379483 0.00998086 1 31
-15.8938 22.3023 0.379487 0.00997941 1 31
-15.0602 22.3023 0.37949 0.00997808 1 31
-14.2266 22.3023 0.379492 0.00997673 1 31
-13.3929 22.3023 0.379494 0.00997532 1 31
-12.5593 22.3023 0.379498 0.00997306 1 31
-11.7257 22.3023 0.379503 0.0099704 1 31
-10.8921 22.3023 0.379508 0.00996778 1 31
-10.0585 22.3023 0.379512 0.00996475 1 31
-9.22484 22.3023 0.379515 0.00996156 1 31
-8.39122 22.3023 0.379517 0.00995778 1 31
-7.5576 22.3023 0.379518 0.00995346 1 31
-6.72398 22.3023 0.379518 0.00994842 1 31
-5.89036 22.3023 0.379518 0.00994319 1 31
-5.05674 22.3023 0.379518 0.00993808 1 31
-4.22312 22.3023 0.379518 0.00993266 1 31
-3.38951 22.3023 0.379519 0.00992727 1 31
-2.55589 22.3023 0.379519 0.00992124 1 31
-1.72227 22.3023 0.37952 0.00991462 1 31
-0.888648 22.3023 0.379522 0.0099074 1 31
-0.0550288 22.3023 0.379525 0.00990065 1 31
0.77859 22.3023 0.379529 0.00989409 1 31
1.61221 22.3023 0.379533 0.00988766 1 31
2.44583 22.3023 0.379537 0.00988109 1 31
3.27945 22.3023 0.379542 0.00987429 1 31
4.11307 22.3023 0.379545 0.00986778 1 31
4.94669 22.3023 0.379548 0.00986118 1 31
5.78031 22.3023 0.379551 0.0098545 1 31
6.61392 22.3023 0.379556 0.00984775 1 31
7.44754 22.3023 0.379564 0.00984088 1 31
8.28116 22.3023 0.379575 0.0098344 1 31
9.11478 22.3023 0.379587 0.009828 1 31
9.9484 22.3023 0.379599 0.00982097 1 31
10.782 22.3023 0.379612 0.00981323 1 31
11.6156 22.3023 0.379625 0.00980542 1 31
12.4493 22.3023 0.379637 0.00979781 1 31
13.2829 22.3023 0.379647 0.0097908 1 31
14.1165 22.3023 0.379657 0.00978361 1 31
14.9501 22.3023 0.379667 0.00977581 1 31
15.7837 22.3023 0.379679 0.00976812 1 31
16.6174 22.3023 0.379692 0.00976124 1 31
17.451 22.3023 0.379705 0.00975433 1 31
18.2846 22.3023 0.37972 0.00974819 1 31
19.1182 22.3023 0.379735 0.00974272 1 31
19.9518 22.3023 0.37975 0.00973723 1 31
20.7855 22.3023 0.379766 0.0097318 1 31
21.6191 22.3023 0.379783 0.00972644 1 31
22.4527 22.3023 0.379799 0.00972132 1 31
23.2863 22.3023 0.379815 0.00971574 1 31
24.1199 22.3023 0.379829 0.00971037 1 31
24.9535 22.3023 0.379842 0.00970555 1 31
25.7872 22.3023 0.379852 0.00970091 1 31
26.6208 22.3023 0.379861 0.0096964 1 31
27.4544 22.3023 0.379868 0.00969172 1 31
28.288 22.3023 0.379877 0.00968703 1 31
29.1216 22.3023 0.379886 0.00968263 1 31
29.9553 22.3023 0.379895 0.0096785 1 31
30.7889 22.3023 0.379904 0.00967484 1 31
31.6225 22.3023 0.379912 0.0096716 1 31
32.4561 22.3023 0.379918 0.00966858 1 31
33.2897 22.3023 0.379923 0.00966627 1 31
34.1234 22.3023 0.379926 0.00966404 1 31
34.957 22.3023 0.379928 0.00966122 1 31
35.7906 22.3023 0.379931 0.00965897 1 31
36.6242 22.3023 0.379933 0.00965775 1 31
37.4578 22.3023 0.379936 0.00965671 1 31
38.2915 22.3023 0.379938 0.00965616 1 31
39.1251 22.3023 0.379941 0.00965555 1 31
39.9587 22.3023 0.379944 0.00965476 1 31
40.7923 22.3023 0.379945 0.00965439 1 31
41.6259 22.3023 0.379946 0.00965395 1 31
42.4596 22.3023 0.379947 0.00965299 1 31
43.2932 22.3023 0.379947 0.00965289 1 31
44.1268 22.3023 0.379946 0.00965275 1 31
44.9604 22.3023 0.379944 0.00965227 1 31
45.794 22.3023 0.379941 0.009652 1 31
46.6276 22.3023 0.379936 0.00965121 1 31
47.4613 22.3023 0.379931 0.00965007 1 31
48.2949 22.3023 0.379924 0.00964848 1 31
49.1285 22.3023 0.379917 0.00964762 1 31
49.9621 22.3023 0.379911 0.00964695 1 31
50.7957 22.3023 0.379906 0.00964655 1 31
51.6294 22.3023 0.3799 0.00964631 1 31
52.463 22.3023 0.379895 0.00964547 1 31
53.2966 22.3023 0.379889 0.00964511 1 31
54.1302 22.3023 0.379881 0.00964456 1 31
54.9638 22.3023 0.379872 0.00964345 1 31
55.7975 22.3023 0.379862 0.0096417 1 31
56.6311 22.3023 0.379851 0.0096396 1 31
57.4647 22.3023 0.37984 0.00963741 1 31
58.2983 22.3023 0.379828 0.00963565 1 31
59.1319 22.3023 0.379817 0.00963376 1 31
59.9656 22.3023 0.379806 0.00963127 1 31
60.7992 22.3023 0.379795 0.00962866 1 31
61.6328 22.3023 0.379785 0.00962596 1 31
62.4664 22.3023 0.379775 0.00962292 1 31
63.3 22.3023 0.379766 0.0096204 1 31
64.1336 22.3023 0.379758 0.00961758 1 31
64.9673 22.3023 0.379751 0.00961449 1 31
65.8009 22.3023 0.379746 0.00961186 1 31
66.6345 22.3023 0.379741 0.00960849 1 31
67.4681 22.3023 0.379738 0.0096051 1 31
68.3017 22.3023 0.379734 0.0096019 1 31
69.1354 22.3023 0.379732 0.00959846 1 31
69.969 22.3023 0.379731 0.00959492 1 31
70.8026 22.3023 0.379733 0.00959157 1 31
71.6362 22.3023 0.379737 0.0095885 1 31
72.4698 22.3023 0.379744 0.00958625 1 31
73.3035 22.3023 0.379753 0.009584 1 31
74.1371 22.3023 0.379763 0.00958208 1 31
74.9707 22.3023 0.379775 0.00958018 1 31
75.8043 22.3023 0.379789 0.00957828 1 31
76.6379 22.3023 0.379805 0.00957621 1 31
77.4716 22.3023 0.379823 0.00957405 1 31
78.3052 22.3023 0.379844 0.00957215 1 31
79.1388 22.3023 0.379867 0.00957044 1 31
79.9724 22.3023 0.379891 0.0095695 1 31
80.806 22.3023 0.379918 0.0095694 1 31
81.6397 22.3023 0.379947 0.00956986 1 31
82.4733 22.3023 0.379978 0.00957107 1 31
83.3069 22.3023 0.38001 0.00957331 1 31
84.1405 22.3023 0.380044 0.009576 1 31
84.9741 22.3023 0.380078 0.00957886 1 31
85.8077 22.3023 0.380113 0.0095824 1 31
86.6414 22.3023 0.38015 0.00958709 1 31
87.475 22.3023 0.380188 0.00959065 1 31
88.3086 22.3023 0.380226 0.00959393 1 31
89.1422 22.3023 0.380267 0.00959706 1 31
89.9758 22.3023 0.380308 0.00960056 1 31
90.8095 22.3023 0.380349 0.00960489 1 31
91.6431 22.3023 0.380392 0.00960984 1 31
92.4767 22.3023 0.380435 0.00961571 1 31
93.3103 22.3023 0.380479 0.00962202 1 31
94.1439 22.3023 0.380522 0.0096287 1 31
94.9776 22.3023 0.380566 0.00963606 1 31
95.8112 22.3023 0.380608 0.00964435 1 31
96.6448 22.3023 0.38065 0.00965374 1 31
97.4784 22.3023 0.380691 0.00966466 1 31
98.312 22.3023 0.380733 0.00967724 1 31
99.1457 22.3023 0.380775 0.00968719 1 31
99.9793 22.3023 0 0 0 31
100.813 22.3023 0 0 0 31
101.647 22.3023 0 0 0 31
102.48 22.3023 0 0 0 31
103.314 22.3023 0 0 0 31
104.147 22.3023 0 0 0 31
104.981 22.3023 0 0 0 31
105.815 22.3023 0 0 0 31
106.648 22.3023 0 0 0 31
107.482 22.3023 0 0 0 31
108.315 22.3023 0 0 0 31
109.149 22.3023 0 0 0 31
109.983 22.3023 0 0 0 31
110.816 22.3023 0 0 0 31
-102.59 21.4687 0 0 0 31
-101.757 21.4687 0 0 0 31
-100.923 21.4687 0 0 0 31
-100.089 21.4687 0 0 0 31
-99.2557 21.4687 0 0 0 31
-98.4221 21.4687 0 0 0 31
-97.5885 21.4687 0 0 0 31
-96.7549 21.4687 0 0 0 31
-95.9212 21.4687 0 0 0 31
-95.0876 21.4687 0 0 0 31
-94.254 21.4687 0 0 0 31
-93.4204 21.4687 0 0 0 31
-92.5868 21.4687 0 0 0 31
-91.7531 21.4687 0 0 0 31
-90.9195 21.4687 0 0 0 31
-90.0859 21.4687 0 0 0 31
-89.2523 21.4687 0 0 0 31
-88.4187 21.4687 0.379938 0.00989513 1 31
-87.585 21.4687 0.37987 0.00989816 1 31
-86.7514 21.4687 0.379808 0.00990268 1 31
-85.9178 21.4687 0.37975 0.00990722 1 31
-85.0842 21.4687 0.379697 0.00990968 1 31
-84.2506 21.4687 0.379646 0.00991211 1 31
-83.4169 21.4687 0.379597 0.00991467 1 31
-82.5833 21.4687 0.379551 0.00991747 1 31
-81.7497 21.4687 0.379508 0.00992056 1 31
-80.9161 21.4687 0.379468 0.00992352 1 31
-80.0825 21.4687 0.37943 0.00992613 1 31
-79.2489 21.4687 0.379394 0.00992852 1 31
-78.4152 21.4687 0.37936 0.00993097 1 31
-77.5816 21.4687 0.379327 0.00993336 1 31
-76.748 21.4687 0.379296 0.00993524 1 31
-75.9144 21.4687 0.379265 0.00993638 1 31
-75.0808 21.4687 0.379226 0.00993701 1 31
-74.2471 21.4687 0.37919 0.00993858 1 31
-73.4135 21.4687 0.379158 0.00993969 1 31
-72.5799 21.4687 0.379128 0.00993999 1 31
-71.7463 21.4687 0.379101 0.00994043 1 31
-70.9127 21.4687 0.379079 0.00994035 1 31
-70.079 21.4687 0.379061 0.00994101 1 31
-69.2454 21.4687 0.379045 0.00994125 1 31
-68.4118 21.4687 0.379031 0.00994123 1 31
-67.5782 21.4687 0.379017 0.0099415 1 31
-66.7446 21.4687 0.379006 0.00994141 1 31
-65.9109 21.4687 0.378997 0.00994156 1 31
-65.0773 21.4687 0.378991 0.00994273 1 31
-64.2437 21.4687 0.378987 0.00994312 1 31
-63.4101 21.4687 0.378986 0.00994394 1 31
-62.5765 21.4687 0.378988 0.00994549 1 31
-61.7428 21.4687 0.378992 0.00994598 1 31
-60.9092 21.4687 0.378999 0.00994717 1 31
-60.0756 21.4687 0.379008 0.00994903 1 31
-59.242 21.4687 0.379019 0.00995014 1 31
-58.4084 21.4687 0.37903 0.00995179 1 31
-57.5748 21.4687 0.379041 0.00995334 1 31
-56.7411 21.4687 0.379052 0.00995469 1 31
-55.9075 21.4687 0.379063 0.00995629 1 31
-55.0739 21.4687 0.379074 0.00995806 1 31
-54.2403 21.4687 0.379086 0.00995964 1 31
-53.4067 21.4687 0.3791 0.0099607 1 31
-52.573 21.4687 0.379115 0.00996102 1 31
-51.7394 21.4687 0.379132 0.00996084 1 31
-50.9058 21.4687 0.37915 0.00996091 1 31
-50.0722 21.4687 0.37917 0.00996186 1 31
-49.2386 21.4687 0.379189 0.00996309 1 31
-48.4049 21.4687 0.379207 0.00996464 1 31
-47.5713 21.4687 0.379225 0.00996627 1 31
-46.7377 21.4687 0.379241 0.00996822 1 31
-45.9041 21.4687 0.379257 0.00996988 1 31
-45.0705 21.4687 0.379271 0.00997118 1 31
-44.2368 21.4687 0.379285 0.00997193 1 31
-43.4032 21.4687 0.379298 0.00997262 1 31
-42.5696 21.4687 0.379312 0.00997362 1 31
-41.736 21.4687 0.379325 0.00997419 1 31
-40.9024 21.4687 0.379339 0.00997429 1 31
-40.0688 21.4687 0.379351 0.00997454 1 31
-39.2351 21.4687 0.379361 0.00997485 1 31
-38.4015 21.4687 0.37937 0.00997583 1 31
-37.5679 21.4687 0.379378 0.00997653 1 31
-36.7343 21.4687 0.379383 0.00997686 1 31
-35.9007 21.4687 0.379387 0.00997738 1 31
-35.067 21.4687 0.379389 0.00997778 1 31
-34.2334 21.4687 0.379391 0.00997841 1 31
-33.3998 21.4687 0.379394 0.00997881 1 31
-32.5662 21.4687 0.379398 0.00997856 1 31
-31.7326 21.4687 0.379402 0.00997804 1 31
-30.8989 21.4687 0.379407 0.00997676 1 31
-30.0653 21.4687 0.379412 0.00997577 1 31
-29.2317 21.4687 0.379417 0.00997499 1 31
-28.3981 21.4687 0.379421 0.00997513 1 31
-27.5645 21.4687 0.379425 0.00997587 1 31
-26.7308 21.4687 0.379427 0.009977 1 31
-25.8972 21.4687 0.379429 0.00997808 1 31
-25.0636 21.4687 0.379432 0.00997916 1 31
-24.23 21.4687 0.379436 0.00997964 1 31
-23.3964 21.4687 0.37944 0.00998004 1 31
-22.5627 21.4687 0.379444 0.00998004 1 31
-21.7291 21.4687 0.37945 0.00998005 1 31
-20.8955 21.4687 0.379458 0.00997981 1 31
-20.0619 21.4687 0.379466 0.00997955 1 31
-19.2283 21.4687 0.379474 0.00997912 1 31
-18.3947 21.4687 0.379482 0.00997806 1 31
-17.561 21.4687 0.379489 0.00997654 1 31
-16.7274 21.4687 0.379494 0.00997489 1 31
-15.8938 21.4687 0.379498 0.00997328 1 31
-15.0602 21.4687 0.379501 0.00997188 1 31
-14.2266 21.4687 0.379503 0.0099705 1 31
-13.3929 21.4687 0.379506 0.00996909 1 31
-12.5593 21.4687 0.37951 0.00996676 1 31
-11.7257 21.4687 0.379516 0.00996408 1 31
-10.8921 21.4687 0.379521 0.00996143 1 31
-10.0585 21.4687 0.379525 0.00995826 1 31
-9.22484 21.4687 0.379529 0.0099548 1 31
-8.39122 21.4687 0.379531 0.00995085 1 31
-7.5576 21.4687 0.379533 0.0099464 1 31
-6.72398 21.4687 0.379533 0.00994135 1 31
-5.89036 21.4687 0.379533 0.00993614 1 31
-5.05674 21.4687 0.379533 0.00993103 1 31
-4.22312 21.4687 0.379534 0.00992547 1 31
-3.38951 21.4687 0.379534 0.00991981 1 31
-2.55589 21.4687 0.379535 0.00991352 1 31
-1.72227 21.4687 0.379536 0.00990669 1 31
-0.888648 21.4687 0.379538 0.00989933 1 31
-0.0550288 21.4687 0.379541 0.00989241 1 31
0.77859 21.4687 0.379545 0.00988568 1 31
1.61221 21.4687 0.379549 0.00987923 1 31
2.44583 21.4687 0.379553 0.00987273 1 31
3.27945 21.4687 0.379558 0.00986597 1 31
4.11307 21.4687 0.379561 0.00985943 1 31
4.94669 21.4687 0.379564 0.00985273 1 31
5.78031 21.4687 0.379568 0.00984594 1 31
6.61392 21.4687 0.379573 0.00983917 1 31
7.44754 21.4687 0.379581 0.00983222 1 31
8.28116 21.4687 0.379591 0.00982563 1 31
9.11478 21.4687 0.379603 0.00981913 1 31
9.9484 21.4687 0.379615 0.00981204 1 31
10.782 21.4687 0.379628 0.00980426 1 31
11.6156 21.4687 0.379641 0.00979638 1 31
12.4493 21.4687 0.379653 0.00978867 1 31
13.2829 21.4687 0.379663 0.00978159 1 31
14.1165 21.4687 0.379673 0.00977432 1 31
14.9501 21.4687 0.379683 0.00976649 1 31
15.7837 21.4687 0.379694 0.00975886 1 31
16.6174 21.4687 0.379707 0.00975211 1 31
17.451 21.4687 0.37972 0.00974525 1 31
18.2846 21.4687 0.379734 0.0097392 1 31
19.1182 21.4687 0.379749 0.0097338 1 31
19.9518 21.4687 0.379764 0.00972832 1 31
20.7855 21.4687 0.37978 0.0097229 1 31
21.6191 21.4687 0.379796 0.00971758 1 31
22.4527 21.4687 0.379812 0.00971261 1 31
23.2863 21.4687 0.379828 0.00970717 1 31
24.1199 21.4687 0.379842 0.00970197 1 31
24.9535 21.4687 0.379855 0.00969723 1 31
25.7872 21.4687 0.379865 0.00969254 1 31
26.6208 21.4687 0.379874 0.00968806 1 31
27.4544 21.4687 0.379881 0.00968332 1 31
28.288 21.4687 0.37989 0.00967859 1 31
29.1216 21.4687 0.379898 0.00967417 1 31
29.9553 21.4687 0.379907 0.00967011 1 31
30.7889 21.4687 0.379916 0.00966659 1 31
31.6225 21.4687 0.379924 0.00966348 1 31
32.4561 21.4687 0.37993 0.00966053 1 31
33.2897 21.4687 0.379934 0.00965833 1 31
34.1234 21.4687 0.379937 0.00965625 1 31
34.957 21.4687 0.37994 0.00965357 1 31
35.7906 21.4687 0.379941 0.00965137 1 31
36.6242 21.4687 0.379943 0.00965018 1 31
37.4578 21.4687 0.379946 0.00964918 1 31
38.2915 21.4687 0.379948 0.00964858 1 31
39.1251 21.4687 0.379951 0.0096479 1 31
39.9587 21.4687 0.379953 0.00964701 1 31
40.7923 21.4687 0.379954 0.00964659 1 31
41.6259 21.4687 0.379955 0.00964615 1 31
42.4596 21.4687 0.379956 0.00964525 1 31
43.2932 21.4687 0.379956 0.00964516 1 31
44.1268 21.4687 0.379955 0.00964494 1 31
44.9604 21.4687 0.379953 0.00964435 1 31
45.794 21.4687 0.379951 0.009644 1 31
46.6276 21.4687 0.379946 0.00964309 1 31
47.4613 21.4687 0.37994 0.00964183 1 31
48.2949 21.4687 0.379934 0.00964013 1 31
49.1285 21.4687 0.379927 0.00963916 1 31
49.9621 21.4687 0.379921 0.00963835 1 31
50.7957 21.4687 0.379915 0.00963782 1 31
51.6294 21.4687 0.37991 0.00963754 1 31
52.463 21.4687 0.379904 0.00963661 1 31
53.2966 21.4687 0.379898 0.0096361 1 31
54.1302 21.4687 0.379891 0.00963539 1 31
54.9638 21.4687 0.379882 0.00963407 1 31
55.7975 21.4687 0.379872 0.0096321 1 31
56.6311 21.4687 0.379861 0.0096298 1 31
57.4647 21.4687 0.37985 0.00962744 1 31
58.2983 21.4687 0.379838 0.0096255 1 31
59.1319 21.4687 0.379827 0.00962341 1 31
59.9656 21.4687 0.379816 0.00962074 1 31
60.7992 21.4687 0.379806 0.00961797 1 31
61.6328 21.4687 0.379796 0.00961512 1 31
62.4664 21.4687 0.379786 0.00961193 1 31
63.3 21.4687 0.379777 0.00960928 1 31
64.1336 21.4687 0.379769 0.00960639 1 31
64.9673 21.4687 0.379763 0.00960328 1 31
65.8009 21.4687 0.379757 0.00960068 1 31
66.6345 21.4687 0.379753 0.00959724 1 31
67.4681 21.4687 0.379749 0.00959359 1 31
68.3017 21.4687 0.379746 0.00959006 1 31
69.1354 21.4687 0.379744 0.0095863 1 31
69.969 21.4687 0.379743 0.00958255 1 31
70.8026 21.4687 0.379744 0.009579 1 31
71.6362 21.4687 0.379748 0.00957567 1 31
72.4698 21.4687 0.379755 0.00957315 1 31
73.3035 21.4687 0.379764 0.00957064 1 31
74.1371 21.4687 0.379774 0.00956847 1 31
74.9707 21.4687 0.379786 0.00956636 1 31
75.8043 21.4687 0.379799 0.00956432 1 31
76.6379 21.4687 0.379815 0.00956214 1 31
77.4716 21.4687 0.379833 0.00955991 1 31
78.3052 21.4687 0.379853 0.00955794 1 31
79.1388 21.4687 0.379876 0.00955619 1 31
79.9724 21.4687 0.3799 0.00955513 1 31
80.806 21.4687 0.379926 0.00955493 1 31
81.6397 21.4687 0.379954 0.00955533 1 31
